outdir,nCO,nHet,sizeHetall,sizeHet_het,nGoutcross,cross,N
output/panelA_N4000_nGoutcross5_nloci500,22.437983618799176,62,0.9306962025316456,2.3717741935483874,5,A,4000
output/panelA_N4000_nGoutcross5_nloci500,23.07115853995921,73,1.358227848101266,2.9397260273972603,5,A,4000
output/panelA_N4000_nGoutcross5_nloci500,22.76184880655498,62,1.095253164556962,2.791129032258065,5,A,4000
output/panelA_N4000_nGoutcross5_nloci500,22.30259760535302,59,1.0367088607594936,2.776271186440678,5,A,4000
output/panelA_N4000_nGoutcross5_nloci500,21.978333659510522,58,1.0348101265822787,2.8189655172413794,5,A,4000
output/panelA_N4000_nGoutcross5_nloci500,22.186599515491523,65,1.0022151898734177,2.436153846153846,5,A,4000
output/panelA_N4000_nGoutcross5_nloci500,22.60637009189641,64,1.0471518987341772,2.5851562500000003,5,A,4000
output/panelA_N4000_nGoutcross5_nloci500,22.36238083430867,63,1.2452531645569622,3.123015873015873,5,A,4000
output/panelA_N4000_nGoutcross5_nloci500,22.352679664568587,47,0.9060126582278482,3.045744680851064,5,A,4000
output/panelA_N4000_nGoutcross5_nloci500,22.760975281533447,55,1.0458860759493671,3.004545454545455,5,A,4000
output/panelA_N4000_nGoutcross5_nloci500,22.213924115530155,66,1.2838607594936708,3.0734848484848487,5,A,4000
output/panelA_N4000_nGoutcross5_nloci500,22.809274945246493,67,1.3329113924050633,3.1432835820895524,5,A,4000
output/panelA_N4000_nGoutcross5_nloci500,22.915416103320734,58,1.1731012658227848,3.195689655172414,5,A,4000
output/panelA_N4000_nGoutcross5_nloci500,22.723852443559338,66,1.3787974683544304,3.300757575757576,5,A,4000
output/panelA_N4000_nGoutcross5_nloci500,21.894265689567703,65,1.2079113924050633,2.936153846153846,5,A,4000
output/panelA_N4000_nGoutcross5_nloci500,22.767150814996114,57,0.9968354430379748,2.7631578947368425,5,A,4000
output/panelA_N4000_nGoutcross5_nloci500,23.07056269404389,64,1.5050632911392405,3.715625,5,A,4000
output/panelA_N4000_nGoutcross5_nloci500,22.566390039832132,68,1.210126582278481,2.811764705882353,5,A,4000
output/panelA_N4000_nGoutcross5_nloci500,22.33224807749925,69,1.2139240506329114,2.7797101449275363,5,A,4000
output/panelA_N4000_nGoutcross5_nloci500,22.83764934062797,56,1.045253164556962,2.949107142857143,5,A,4000
output/panelA_N4000_nGoutcross5_nloci500,22.96645789030731,63,1.4335443037974684,3.5952380952380953,5,A,4000
output/panelA_N4000_nGoutcross5_nloci500,22.442338694034,61,1.0411392405063291,2.69672131147541,5,A,4000
output/panelA_N4000_nGoutcross5_nloci500,22.788378442423486,59,1.1063291139240508,2.9627118644067796,5,A,4000
output/panelA_N4000_nGoutcross5_nloci500,22.170316504687367,80,1.5433544303797468,3.048125,5,A,4000
output/panelA_N4000_nGoutcross5_nloci500,22.47797129077964,58,1.1525316455696204,3.1396551724137933,5,A,4000
output/panelA_N4000_nGoutcross5_nloci500,22.644284646281015,53,1.1335443037974684,3.379245283018868,5,A,4000
output/panelA_N4000_nGoutcross5_nloci500,22.5742359871077,67,1.279113924050633,3.0164179104477613,5,A,4000
output/panelA_N4000_nGoutcross5_nloci500,22.490881836729134,57,1.0651898734177216,2.9526315789473685,5,A,4000
output/panelA_N4000_nGoutcross5_nloci500,23.341150807973403,68,1.4053797468354432,3.2654411764705884,5,A,4000
output/panelA_N4000_nGoutcross5_nloci500,22.7661639228979,59,1.125,3.01271186440678,5,A,4000
output/panelA_N4000_nGoutcross5_nloci500,22.29001420409288,62,0.9148734177215191,2.331451612903226,5,A,4000
output/panelA_N4000_nGoutcross5_nloci500,23.00454547277676,61,1.4094936708860761,3.650819672131148,5,A,4000
output/panelA_N4000_nGoutcross5_nloci500,22.4313662955597,58,0.6718354430379747,1.8301724137931035,5,A,4000
output/panelA_N4000_nGoutcross5_nloci500,21.900499511405492,77,1.3639240506329116,2.7987012987012987,5,A,4000
output/panelA_N4000_nGoutcross5_nloci500,22.085101486921793,61,1.4870253164556964,3.851639344262295,5,A,4000
output/panelA_N4000_nGoutcross5_nloci500,22.964537137300916,69,1.0933544303797469,2.5036231884057973,5,A,4000
output/panelA_N4000_nGoutcross5_nloci500,22.300303062979594,68,1.4617088607594937,3.396323529411765,5,A,4000
output/panelA_N4000_nGoutcross5_nloci500,22.598732343107358,63,1.0746835443037974,2.6952380952380954,5,A,4000
output/panelA_N4000_nGoutcross5_nloci500,21.82358971446154,60,1.148101265822785,3.0233333333333334,5,A,4000
output/panelA_N4000_nGoutcross5_nloci500,21.902253096582797,69,1.1601265822784812,2.6565217391304348,5,A,4000
output/panelA_N4000_nGoutcross6_nloci500,24.31958145386688,62,1.2563291139240507,3.2016129032258065,6,A,4000
output/panelA_N4000_nGoutcross6_nloci500,24.062612292595734,62,1.0553797468354431,2.689516129032258,6,A,4000
output/panelA_N4000_nGoutcross6_nloci500,24.7569585789772,58,1.1835443037974684,3.224137931034483,6,A,4000
output/panelA_N4000_nGoutcross6_nloci500,23.452152699752382,60,1.1246835443037975,2.961666666666667,6,A,4000
output/panelA_N4000_nGoutcross6_nloci500,23.991575920401296,67,1.2294303797468356,2.8992537313432836,6,A,4000
output/panelA_N4000_nGoutcross6_nloci500,23.947132240408777,64,1.3481012658227849,3.328125,6,A,4000
output/panelA_N4000_nGoutcross6_nloci500,24.54112242473867,69,1.2632911392405064,2.892753623188406,6,A,4000
output/panelA_N4000_nGoutcross6_nloci500,24.18172192533894,70,1.3965189873417723,3.152142857142857,6,A,4000
output/panelA_N4000_nGoutcross6_nloci500,24.258371062063762,70,1.3737341772151899,3.100714285714286,6,A,4000
output/panelA_N4000_nGoutcross6_nloci500,23.48602803876624,51,0.7810126582278482,2.419607843137255,6,A,4000
output/panelA_N4000_nGoutcross6_nloci500,23.797175265511413,58,1.0262658227848103,2.795689655172414,6,A,4000
output/panelA_N4000_nGoutcross6_nloci500,23.530794083607788,52,0.665506329113924,2.0221153846153848,6,A,4000
output/panelA_N4000_nGoutcross6_nloci500,24.74063291067325,67,1.1753164556962026,2.771641791044776,6,A,4000
output/panelA_N4000_nGoutcross6_nloci500,23.981748759080727,56,1.0129746835443039,2.8580357142857142,6,A,4000
output/panelA_N4000_nGoutcross6_nloci500,23.77241824068728,69,1.3560126582278482,3.105072463768116,6,A,4000
output/panelA_N4000_nGoutcross6_nloci500,23.81311353190334,59,1.0294303797468356,2.7567796610169495,6,A,4000
output/panelA_N4000_nGoutcross6_nloci500,24.68820429656343,52,1.0436708860759494,3.1711538461538464,6,A,4000
output/panelA_N4000_nGoutcross6_nloci500,23.671481241053296,56,0.9468354430379747,2.6714285714285717,6,A,4000
output/panelA_N4000_nGoutcross6_nloci500,24.671210087661215,53,0.9610759493670886,2.8650943396226416,6,A,4000
output/panelA_N4000_nGoutcross6_nloci500,23.206313345559668,65,1.282594936708861,3.117692307692308,6,A,4000
output/panelA_N4000_nGoutcross6_nloci500,24.440975243194636,74,1.4107594936708863,3.0121621621621624,6,A,4000
output/panelA_N4000_nGoutcross6_nloci500,24.162445397739514,65,0.9718354430379748,2.3623076923076924,6,A,4000
output/panelA_N4000_nGoutcross6_nloci500,23.904694077968294,66,1.2582278481012659,3.012121212121212,6,A,4000
output/panelA_N4000_nGoutcross6_nloci500,23.54750673721069,55,0.75,2.1545454545454548,6,A,4000
output/panelA_N4000_nGoutcross6_nloci500,24.087615130062606,72,1.2439873417721519,2.729861111111111,6,A,4000
output/panelA_N4000_nGoutcross6_nloci500,23.883644687485486,67,1.169620253164557,2.7582089552238807,6,A,4000
output/panelA_N4000_nGoutcross6_nloci500,23.252703570120605,62,0.9724683544303798,2.478225806451613,6,A,4000
output/panelA_N4000_nGoutcross6_nloci500,23.430261624831324,56,0.9591772151898735,2.7062500000000003,6,A,4000
output/panelA_N4000_nGoutcross6_nloci500,23.702218266018615,56,0.835126582278481,2.35625,6,A,4000
output/panelA_N4000_nGoutcross6_nloci500,23.23936239455839,63,1.2515822784810127,3.138888888888889,6,A,4000
output/panelA_N4000_nGoutcross6_nloci500,23.677202328007546,58,1.049367088607595,2.8586206896551727,6,A,4000
output/panelA_N4000_nGoutcross6_nloci500,24.25124055327281,60,1.4000000000000001,3.686666666666667,6,A,4000
output/panelA_N4000_nGoutcross6_nloci500,24.574021970092492,61,0.9686708860759494,2.5090163934426233,6,A,4000
output/panelA_N4000_nGoutcross6_nloci500,24.049458958947124,56,1.0186708860759495,2.874107142857143,6,A,4000
output/panelA_N4000_nGoutcross6_nloci500,24.244361608430992,68,1.0218354430379748,2.374264705882353,6,A,4000
output/panelA_N4000_nGoutcross6_nloci500,24.113371585070478,55,1.1693037974683544,3.3590909090909093,6,A,4000
output/panelA_N4000_nGoutcross6_nloci500,23.91118952574419,60,1.4110759493670886,3.7158333333333333,6,A,4000
output/panelA_N4000_nGoutcross6_nloci500,23.856743539426052,51,1.008860759493671,3.1254901960784314,6,A,4000
output/panelA_N4000_nGoutcross6_nloci500,23.904227599206592,58,1.0879746835443038,2.963793103448276,6,A,4000
output/panelA_N4000_nGoutcross6_nloci500,24.407611235812016,53,1.1512658227848103,3.4320754716981137,6,A,4000
output/panelA_N4000_nGoutcross6_nloci500,23.453885700992558,57,0.9661392405063292,2.6780701754385965,6,A,4000
output/panelA_N4000_nGoutcross6_nloci500,23.742282452155063,49,1.0202531645569621,3.2897959183673473,6,A,4000
output/panelA_N4000_nGoutcross6_nloci500,24.526785241418796,65,1.2484177215189873,3.034615384615385,6,A,4000
output/panelA_N4000_nGoutcross6_nloci500,24.364615623094842,64,1.0598101265822786,2.6164062500000003,6,A,4000
output/panelA_N4000_nGoutcross6_nloci500,24.70828292433299,65,1.2933544303797468,3.143846153846154,6,A,4000
output/panelA_N4000_nGoutcross6_nloci500,24.149680517876792,60,1.393354430379747,3.669166666666667,6,A,4000
output/panelA_N4000_nGoutcross6_nloci500,24.216258480488364,60,1.2503164556962025,3.2925000000000004,6,A,4000
output/panelA_N4000_nGoutcross6_nloci500,24.439120045965048,57,1.4218354430379747,3.941228070175439,6,A,4000
output/panelA_N4000_nGoutcross6_nloci500,24.495842687778172,75,1.3306962025316456,2.8033333333333337,6,A,4000
output/panelA_N4000_nGoutcross6_nloci500,23.971219327267715,65,1.2212025316455697,2.9684615384615385,6,A,4000
output/panelA_N4000_nGoutcross7_nloci500,26.35343902164402,65,1.514873417721519,3.6823076923076927,7,A,4000
output/panelA_N4000_nGoutcross7_nloci500,26.485333097330088,60,0.8474683544303798,2.231666666666667,7,A,4000
output/panelA_N4000_nGoutcross7_nloci500,25.687997312106216,61,0.9765822784810126,2.5295081967213116,7,A,4000
output/panelA_N4000_nGoutcross7_nloci500,25.53607555626301,59,1.245253164556962,3.3347457627118646,7,A,4000
output/panelA_N4000_nGoutcross7_nloci500,25.649050204621645,62,1.2832278481012658,3.270161290322581,7,A,4000
output/panelA_N4000_nGoutcross7_nloci500,25.968211643977234,70,1.5623417721518988,3.5264285714285717,7,A,4000
output/panelA_N4000_nGoutcross7_nloci500,25.20884211330071,67,1.3389240506329114,3.1574626865671642,7,A,4000
output/panelA_N4000_nGoutcross7_nloci500,26.064337716936855,61,1.0379746835443038,2.6885245901639347,7,A,4000
output/panelA_N4000_nGoutcross7_nloci500,25.218819938389455,67,0.9927215189873418,2.341044776119403,7,A,4000
output/panelA_N4000_nGoutcross7_nloci500,25.164812894112256,53,0.9591772151898734,2.859433962264151,7,A,4000
output/panelA_N4000_nGoutcross7_nloci500,24.95406550290228,62,0.9063291139240507,2.309677419354839,7,A,4000
output/panelA_N4000_nGoutcross7_nloci500,25.932307861341872,62,0.9702531645569621,2.4725806451612904,7,A,4000
output/panelA_N4000_nGoutcross7_nloci500,24.992514132218524,59,1.429746835443038,3.8288135593220343,7,A,4000
output/panelA_N4000_nGoutcross7_nloci500,25.936342148810315,66,1.1177215189873417,2.675757575757576,7,A,4000
output/panelA_N4000_nGoutcross7_nloci500,25.76260052186701,71,1.2022151898734177,2.6753521126760567,7,A,4000
output/panelA_N4000_nGoutcross7_nloci500,25.28198507463705,50,0.9534810126582279,3.0130000000000003,7,A,4000
output/panelA_N4000_nGoutcross7_nloci500,25.625880760234345,68,1.5977848101265824,3.7125000000000004,7,A,4000
output/panelA_N4000_nGoutcross7_nloci500,27.107387537068135,67,1.3186708860759495,3.1097014925373134,7,A,4000
output/panelA_N4000_nGoutcross7_nloci500,25.86792485526663,58,1.109493670886076,3.0224137931034485,7,A,4000
output/panelA_N4000_nGoutcross7_nloci500,26.126968003310157,60,1.0981012658227849,2.8916666666666666,7,A,4000
output/panelA_N4000_nGoutcross7_nloci500,25.772006909087075,66,0.974367088607595,2.3325757575757575,7,A,4000
output/panelA_N4000_nGoutcross7_nloci500,25.6373034673342,66,1.2468354430379747,2.984848484848485,7,A,4000
output/panelA_N4000_nGoutcross7_nloci500,25.698406853060643,60,1.035126582278481,2.7258333333333336,7,A,4000
output/panelA_N4000_nGoutcross7_nloci500,25.128267363106314,55,0.9781645569620254,2.81,7,A,4000
output/panelA_N4000_nGoutcross7_nloci500,25.699507742677447,60,0.9914556962025317,2.6108333333333333,7,A,4000
output/panelA_N4000_nGoutcross7_nloci500,25.206260975372253,59,1.3085443037974684,3.5042372881355934,7,A,4000
output/panelA_N4000_nGoutcross7_nloci500,24.852327039302732,68,1.3575949367088609,3.1544117647058827,7,A,4000
output/panelA_N4000_nGoutcross7_nloci500,25.474649547290344,58,1.07626582278481,2.931896551724138,7,A,4000
output/panelA_N4000_nGoutcross7_nloci500,25.62179820856985,72,1.2664556962025317,2.779166666666667,7,A,4000
output/panelA_N4000_nGoutcross7_nloci500,26.533670935106045,63,1.0718354430379748,2.6880952380952383,7,A,4000
output/panelA_N4000_nGoutcross7_nloci500,24.94201751235686,54,1.0009493670886076,2.928703703703704,7,A,4000
output/panelA_N4000_nGoutcross7_nloci500,24.951086516351513,64,0.9768987341772153,2.4117187500000004,7,A,4000
output/panelA_N4000_nGoutcross7_nloci500,26.006106199565473,64,0.8,1.975,7,A,4000
output/panelA_N4000_nGoutcross7_nloci500,25.348923334522297,49,0.860126582278481,2.773469387755102,7,A,4000
output/panelA_N4000_nGoutcross7_nloci500,26.01735455211736,60,1.3579113924050634,3.5758333333333336,7,A,4000
output/panelA_N4000_nGoutcross7_nloci500,26.10530429597315,61,1.4123417721518987,3.6581967213114757,7,A,4000
output/panelA_N4000_nGoutcross7_nloci500,25.82412705861894,59,1.2294303797468356,3.2923728813559325,7,A,4000
output/panelA_N4000_nGoutcross7_nloci500,26.268461864825127,65,1.3386075949367089,3.253846153846154,7,A,4000
output/panelA_N4000_nGoutcross7_nloci500,25.32367475997529,59,0.960126582278481,2.571186440677966,7,A,4000
output/panelA_N4000_nGoutcross7_nloci500,25.753631294143254,72,1.4047468354430381,3.082638888888889,7,A,4000
output/panelA_N4000_nGoutcross7_nloci500,25.813935088474082,65,1.1405063291139241,2.7723076923076926,7,A,4000
output/panelA_N4000_nGoutcross7_nloci500,25.43812670503811,56,1.1069620253164558,3.123214285714286,7,A,4000
output/panelA_N4000_nGoutcross7_nloci500,25.21898242065518,66,1.2693037974683545,3.0386363636363636,7,A,4000
output/panelA_N4000_nGoutcross7_nloci500,25.960760101483338,64,1.1126582278481014,2.746875,7,A,4000
output/panelA_N4000_nGoutcross7_nloci500,25.944153964315255,67,1.1354430379746836,2.6776119402985077,7,A,4000
output/panelA_N4000_nGoutcross7_nloci500,25.83341721288095,70,1.0835443037974684,2.4457142857142857,7,A,4000
output/panelA_N4000_nGoutcross7_nloci500,25.400338973312437,63,1.0696202531645571,2.682539682539683,7,A,4000
output/panelA_N4000_nGoutcross7_nloci500,25.241402085052556,61,1.1522151898734179,2.984426229508197,7,A,4000
output/panelA_N4000_nGoutcross7_nloci500,25.64256497077416,62,1.1911392405063292,3.035483870967742,7,A,4000
output/panelA_N4000_nGoutcross7_nloci500,25.122225245357672,65,1.2091772151898734,2.9392307692307695,7,A,4000
output/panelB_N400_nGoutcross4_nloci500,23.67692606496077,69,1.3485611510791369,2.716666666666667,4,B,400
output/panelB_N400_nGoutcross4_nloci500,23.043918685525373,63,1.7161870503597123,3.786507936507937,4,B,400
output/panelB_N400_nGoutcross4_nloci500,23.071936782552037,58,1.2230215827338131,2.931034482758621,4,B,400
output/panelB_N400_nGoutcross4_nloci500,22.893319118692254,62,1.2482014388489209,2.7983870967741935,4,B,400
output/panelB_N400_nGoutcross4_nloci500,23.287372995671937,56,1.512589928057554,3.754464285714286,4,B,400
output/panelB_N400_nGoutcross4_nloci500,24.262886112831495,60,1.6248201438848922,3.764166666666667,4,B,400
output/panelB_N400_nGoutcross4_nloci500,23.01326281068856,65,1.721223021582734,3.680769230769231,4,B,400
output/panelB_N400_nGoutcross4_nloci500,23.176203284437186,48,1.1946043165467626,3.459375,4,B,400
output/panelB_N400_nGoutcross4_nloci500,23.40419711801876,52,1.1507194244604317,3.075961538461539,4,B,400
output/panelB_N400_nGoutcross4_nloci500,23.561015594901342,54,1.2996402877697844,3.3453703703703708,4,B,400
output/panelB_N400_nGoutcross4_nloci500,23.157583269082785,53,1.3474820143884894,3.5339622641509436,4,B,400
output/panelB_N400_nGoutcross4_nloci500,23.629168482216304,58,1.5032374100719426,3.602586206896552,4,B,400
output/panelB_N400_nGoutcross4_nloci500,22.540563171643164,58,1.283812949640288,3.0767241379310346,4,B,400
output/panelB_N400_nGoutcross4_nloci500,23.163363838769374,56,1.6039568345323743,3.98125,4,B,400
output/panelB_N400_nGoutcross4_nloci500,22.851774052908137,51,1.1697841726618705,3.1882352941176473,4,B,400
output/panelB_N400_nGoutcross4_nloci500,23.719362865820436,56,1.0780575539568347,2.6758928571428573,4,B,400
output/panelB_N400_nGoutcross4_nloci500,23.20014598201949,61,1.3798561151079138,3.144262295081967,4,B,400
output/panelB_N400_nGoutcross4_nloci500,23.486085099233676,69,1.5223021582733813,3.066666666666667,4,B,400
output/panelB_N400_nGoutcross4_nloci500,23.480376044334072,48,1.0737410071942446,3.109375,4,B,400
output/panelB_N400_nGoutcross4_nloci500,23.165290591617783,58,1.5,3.594827586206897,4,B,400
output/panelB_N400_nGoutcross4_nloci500,24.163210040745287,63,1.4061151079136691,3.1023809523809525,4,B,400
output/panelB_N400_nGoutcross4_nloci500,22.774836506684334,59,1.1611510791366908,2.7355932203389832,4,B,400
output/panelB_N400_nGoutcross4_nloci500,23.850652426630703,65,1.7223021582733813,3.683076923076923,4,B,400
output/panelB_N400_nGoutcross4_nloci500,23.431046187839694,63,1.3413669064748202,2.9595238095238097,4,B,400
output/panelB_N400_nGoutcross4_nloci500,23.424665412886608,53,1.5262589928057555,4.002830188679246,4,B,400
output/panelB_N400_nGoutcross4_nloci500,22.978248057401174,50,1.5449640287769786,4.295,4,B,400
output/panelB_N400_nGoutcross4_nloci500,23.280875631466493,55,1.808273381294964,4.57,4,B,400
output/panelB_N400_nGoutcross4_nloci500,23.199055506588213,57,1.4219424460431656,3.467543859649123,4,B,400
output/panelB_N400_nGoutcross4_nloci500,23.98905842726359,61,1.4107913669064749,3.2147540983606557,4,B,400
output/panelB_N400_nGoutcross4_nloci500,23.379830094692576,46,1.3607913669064748,4.11195652173913,4,B,400
output/panelB_N400_nGoutcross4_nloci500,23.11555364104706,60,1.4140287769784174,3.2758333333333334,4,B,400
output/panelB_N400_nGoutcross4_nloci500,23.821416070832328,50,1.0291366906474821,2.861,4,B,400
output/panelB_N400_nGoutcross4_nloci500,23.543985972755944,63,1.469064748201439,3.2412698412698413,4,B,400
output/panelB_N400_nGoutcross4_nloci500,23.447551827576113,59,1.3496402877697842,3.1796610169491526,4,B,400
output/panelB_N400_nGoutcross4_nloci500,23.145665400580686,57,1.2877697841726619,3.1403508771929824,4,B,400
output/panelB_N400_nGoutcross4_nloci500,22.811074982429897,59,1.252517985611511,2.950847457627119,4,B,400
output/panelB_N400_nGoutcross4_nloci500,23.223040085378464,56,1.3550359712230216,3.3633928571428573,4,B,400
output/panelB_N400_nGoutcross4_nloci500,23.27547190678656,65,1.2244604316546763,2.6184615384615384,4,B,400
output/panelB_N400_nGoutcross4_nloci500,23.62579722389371,59,1.5496402877697844,3.650847457627119,4,B,400
output/panelB_N400_nGoutcross4_nloci500,23.846385918028385,57,1.3528776978417267,3.299122807017544,4,B,400
output/panelB_N400_nGoutcross4_nloci500,22.954146248357635,53,1.4330935251798562,3.758490566037736,4,B,400
output/panelB_N400_nGoutcross4_nloci500,23.15404942928876,65,1.5194244604316547,3.2492307692307696,4,B,400
output/panelB_N400_nGoutcross4_nloci500,23.201862478543465,60,1.460431654676259,3.3833333333333337,4,B,400
output/panelB_N400_nGoutcross4_nloci500,23.25616768120671,53,1.3748201438848922,3.6056603773584905,4,B,400
output/panelB_N400_nGoutcross4_nloci500,23.25273788588205,63,1.4507194244604318,3.200793650793651,4,B,400
output/panelB_N400_nGoutcross4_nloci500,24.133333083309402,66,1.6589928057553958,3.493939393939394,4,B,400
output/panelB_N400_nGoutcross4_nloci500,23.863388888814523,64,1.4658273381294964,3.18359375,4,B,400
output/panelB_N400_nGoutcross4_nloci500,23.21276480296174,50,1.1733812949640288,3.262,4,B,400
output/panelB_N400_nGoutcross4_nloci500,23.504654732023056,46,1.1758992805755397,3.5532608695652175,4,B,400
output/panelB_N400_nGoutcross4_nloci500,23.972310954955514,53,1.2136690647482016,3.1830188679245284,4,B,400
output/panelB_N400_nGoutcross5_nloci500,25.41912872204843,61,1.2381294964028777,2.821311475409836,5,B,400
output/panelB_N400_nGoutcross5_nloci500,25.320468458715826,56,1.510431654676259,3.749107142857143,5,B,400
output/panelB_N400_nGoutcross5_nloci500,24.710511285774675,58,1.6597122302158274,3.977586206896552,5,B,400
output/panelB_N400_nGoutcross5_nloci500,24.310194866459838,53,1.3151079136690649,3.449056603773585,5,B,400
output/panelB_N400_nGoutcross5_nloci500,25.714846481193504,57,1.5136690647482016,3.691228070175439,5,B,400
output/panelB_N400_nGoutcross5_nloci500,24.25537086212612,51,1.170863309352518,3.1911764705882355,5,B,400
output/panelB_N400_nGoutcross5_nloci500,23.71239846936318,47,1.0431654676258992,3.0851063829787235,5,B,400
output/panelB_N400_nGoutcross5_nloci500,25.468760577774024,56,1.5205035971223022,3.7741071428571433,5,B,400
output/panelB_N400_nGoutcross5_nloci500,25.478542691473606,55,1.4061151079136691,3.5536363636363637,5,B,400
output/panelB_N400_nGoutcross5_nloci500,25.33278429420205,53,1.2266187050359714,3.216981132075472,5,B,400
output/panelB_N400_nGoutcross5_nloci500,24.964765929422096,52,1.210431654676259,3.2355769230769234,5,B,400
output/panelB_N400_nGoutcross5_nloci500,24.957027810059557,61,1.443884892086331,3.29016393442623,5,B,400
output/panelB_N400_nGoutcross5_nloci500,25.855412143601402,51,1.1967625899280576,3.2617647058823533,5,B,400
output/panelB_N400_nGoutcross5_nloci500,24.931242308541858,59,1.3370503597122303,3.1500000000000004,5,B,400
output/panelB_N400_nGoutcross5_nloci500,24.622311057385794,52,1.4158273381294966,3.784615384615385,5,B,400
output/panelB_N400_nGoutcross5_nloci500,25.03557480656155,59,1.396043165467626,3.288983050847458,5,B,400
output/panelB_N400_nGoutcross5_nloci500,26.289965541651643,63,1.5068345323741008,3.324603174603175,5,B,400
output/panelB_N400_nGoutcross5_nloci500,23.735243068852856,63,0.8535971223021583,1.8833333333333335,5,B,400
output/panelB_N400_nGoutcross5_nloci500,25.137527746544198,58,1.523021582733813,3.6500000000000004,5,B,400
output/panelB_N400_nGoutcross5_nloci500,25.20443999970854,58,1.193884892086331,2.861206896551724,5,B,400
output/panelB_N400_nGoutcross5_nloci500,25.436692385425747,56,1.6104316546762591,3.997321428571429,5,B,400
output/panelB_N400_nGoutcross5_nloci500,24.40921089699767,50,0.8503597122302159,2.3640000000000003,5,B,400
output/panelB_N400_nGoutcross5_nloci500,24.986178089365275,64,1.7989208633093525,3.90703125,5,B,400
output/panelB_N400_nGoutcross5_nloci500,24.486246990592075,57,1.3039568345323742,3.179824561403509,5,B,400
output/panelB_N400_nGoutcross5_nloci500,24.431308156435005,50,0.8327338129496403,2.315,5,B,400
output/panelB_N400_nGoutcross5_nloci500,24.986852080057524,58,1.448201438848921,3.4706896551724142,5,B,400
output/panelB_N400_nGoutcross5_nloci500,24.157975496408206,56,1.362589928057554,3.382142857142857,5,B,400
output/panelB_N400_nGoutcross5_nloci500,24.871284788735878,57,1.3492805755395685,3.290350877192983,5,B,400
output/panelB_N400_nGoutcross5_nloci500,24.952020129180582,59,1.6255395683453238,3.8296610169491525,5,B,400
output/panelB_N400_nGoutcross5_nloci500,24.755486232501905,51,1.3848920863309353,3.774509803921569,5,B,400
output/panelB_N400_nGoutcross5_nloci500,24.435425913282096,56,1.6366906474820144,4.0625,5,B,400
output/panelB_N400_nGoutcross5_nloci500,25.193310171434202,65,1.7039568345323741,3.643846153846154,5,B,400
output/panelB_N400_nGoutcross5_nloci500,24.95183240993695,55,1.5971223021582734,4.036363636363637,5,B,400
output/panelB_N400_nGoutcross5_nloci500,24.701124551255774,57,1.35863309352518,3.3131578947368423,5,B,400
output/panelB_N400_nGoutcross5_nloci500,25.05044634808887,60,1.4733812949640288,3.4133333333333336,5,B,400
output/panelB_N400_nGoutcross5_nloci500,25.01277799285186,59,1.2223021582733813,2.8796610169491528,5,B,400
output/panelB_N400_nGoutcross5_nloci500,24.628763529245667,47,1.0071942446043167,2.9787234042553195,5,B,400
output/panelB_N400_nGoutcross5_nloci500,25.61480657168602,64,1.843884892086331,4.0046875,5,B,400
output/panelB_N400_nGoutcross5_nloci500,25.257492220563197,67,1.4115107913669065,2.928358208955224,5,B,400
output/panelB_N400_nGoutcross5_nloci500,25.25168030921571,61,1.3629496402877699,3.105737704918033,5,B,400
output/panelB_N400_nGoutcross5_nloci500,25.134763021429762,50,1.008273381294964,2.8030000000000004,5,B,400
output/panelB_N400_nGoutcross5_nloci500,24.929036394582667,63,1.5467625899280577,3.412698412698413,5,B,400
output/panelB_N400_nGoutcross5_nloci500,24.71777520859635,68,1.4823741007194244,3.0301470588235295,5,B,400
output/panelB_N400_nGoutcross5_nloci500,25.610822384428225,48,1.0424460431654676,3.0187500000000003,5,B,400
output/panelB_N400_nGoutcross5_nloci500,25.25893681313345,61,1.3435251798561152,3.0614754098360657,5,B,400
output/panelB_N400_nGoutcross5_nloci500,24.807516877215498,59,1.4899280575539569,3.510169491525424,5,B,400
output/panelB_N400_nGoutcross5_nloci500,25.03544526244107,57,1.1525179856115109,2.810526315789474,5,B,400
output/panelB_N400_nGoutcross5_nloci500,24.48366232305164,50,1.4615107913669065,4.063000000000001,5,B,400
output/panelB_N400_nGoutcross5_nloci500,25.296881490712718,57,1.485611510791367,3.62280701754386,5,B,400
output/panelB_N400_nGoutcross5_nloci500,25.023740167348215,62,1.4424460431654678,3.2338709677419355,5,B,400
output/panelB_N400_nGoutcross6_nloci500,28.274360083639774,60,1.5068345323741008,3.4908333333333337,6,B,400
output/panelB_N400_nGoutcross6_nloci500,27.600636380378845,68,1.2118705035971225,2.4772058823529415,6,B,400
output/panelB_N400_nGoutcross6_nloci500,26.396914899898043,62,1.7366906474820145,3.893548387096774,6,B,400
output/panelB_N400_nGoutcross6_nloci500,26.622202911983933,44,1.1726618705035972,3.7045454545454546,6,B,400
output/panelB_N400_nGoutcross6_nloci500,26.56792655147173,52,1.3607913669064748,3.6375,6,B,400
output/panelB_N400_nGoutcross6_nloci500,26.95698253412533,54,0.9205035971223022,2.3694444444444445,6,B,400
output/panelB_N400_nGoutcross6_nloci500,26.446668805466576,63,1.4949640287769785,3.2984126984126987,6,B,400
output/panelB_N400_nGoutcross6_nloci500,25.866373036772245,62,1.4115107913669065,3.164516129032258,6,B,400
