gpos1,gpos2,mean.r2,nobs,chrom,panel,domain
2,2.1,0.18548272996847837,1456481,I,α&β,center
2.1,2.2,0.1890672748945686,1272205,I,α&β,center
2.2,2.3000000000000003,0.17530303494332075,1402247,I,α&β,center
2.3000000000000003,2.4000000000000004,0.15967659028582112,2080611,I,α&β,center
2.4000000000000004,2.5,0.15289591726808835,1781864,I,α&β,center
2.5,2.6,0.17102030086966608,1264712,I,α&β,center
2.6,2.7,0.13424274078503687,1252089,I,α&β,center
2.7,2.8000000000000003,0.10778216893017645,757301,I,α&β,center
2.8000000000000003,2.9000000000000004,0.08889270448463994,184913,I,α&β,center
2.9000000000000004,3,0.13531759012291233,714145,I,α&β,center
3,3.1,0.16656515882961587,1397654,I,α&β,center
3.1,3.2,0.18605500719450985,1840564,I,α&β,center
3.2,3.3000000000000003,0.1985920683137676,2097357,I,α&β,center
3.3000000000000003,3.4000000000000004,0.158658889328267,2531075,I,α&β,center
3.4000000000000004,3.5,0.14865863900951998,2514698,I,α&β,center
3.5,3.6,0.13593837589624153,2138064,I,α&β,center
3.6,3.7,0.1323367899453849,1528595,I,α&β,center
3.7,3.8000000000000003,0.13192459720337008,1660265,I,α&β,center
3.8000000000000003,3.9000000000000004,0.11778707690139578,1639796,I,α&β,center
3.9000000000000004,4,0.1326245981217518,2205481,I,α&β,center
4,4.1000000000000005,0.13772385956684877,1642118,I,α&β,center
4.1000000000000005,4.2,0.1332787334229785,1358259,I,α&β,center
4.2,4.3,0.1370049289420511,1470481,I,α&β,center
4.3,4.4,0.1339899485787979,959669,I,α&β,center
4.4,4.5,0.15527047590746257,67317,I,α&β,center
4.5,4.6000000000000005,0.14362578321437636,69330,I,α&β,center
4.6000000000000005,4.7,0.11839940263095006,68354,I,α&β,center
4.7,4.800000000000001,0.12234614393258889,79668,I,α&β,center
4.800000000000001,4.9,0.11119079033549642,79838,I,α&β,center
4.9,5,0.10064926765974035,59698,I,α&β,center
0,0.1,0.5188088479689072,2671977,I,β,arm
0.1,0.2,0.42843301419930685,2114195,I,β,arm
0.2,0.30000000000000004,0.4016129949382095,1670677,I,β,arm
0.30000000000000004,0.4,0.3837837347212292,1381189,I,β,arm
0.4,0.5,0.3663311787707532,1138182,I,β,arm
0.5,0.6000000000000001,0.3768854930593688,1081641,I,β,arm
0.6000000000000001,0.7000000000000001,0.37258092987131675,1088592,I,β,arm
0.7000000000000001,0.8,0.3696932619453121,1073668,I,β,arm
0.8,0.9,0.35872008477423,1034623,I,β,arm
0.9,1,0.33358416489269793,976050,I,β,arm
1,1.1,0.3204128639971638,931675,I,β,arm
1.1,1.2000000000000002,0.3219240699625387,874858,I,β,arm
1.2000000000000002,1.3,0.310282608651247,812479,I,β,arm
1.3,1.4000000000000001,0.316853320239047,770643,I,β,arm
1.4000000000000001,1.5,0.32160512571643574,786033,I,β,arm
1.5,1.6,0.3204190690045173,677692,I,β,arm
1.6,1.7000000000000002,0.2963826691918453,688573,I,β,arm
1.7000000000000002,1.8,0.2832581269977374,644708,I,β,arm
1.8,1.9000000000000001,0.2770732130415802,612847,I,β,arm
1.9000000000000001,2,0.27222464438458593,583384,I,β,arm
2,2.1,0.29037858645807185,637356,I,β,arm
2.1,2.2,0.3048980907118411,639362,I,β,arm
2.2,2.3000000000000003,0.31078612198877453,663699,I,β,arm
2.3000000000000003,2.4000000000000004,0.306505747123736,617268,I,β,arm
2.4000000000000004,2.5,0.2726494656500248,572453,I,β,arm
2.5,2.6,0.2617955539240735,516609,I,β,arm
2.6,2.7,0.26623248202829153,502450,I,β,arm
2.7,2.8000000000000003,0.262626692661221,454832,I,β,arm
2.8000000000000003,2.9000000000000004,0.25199172913557205,458623,I,β,arm
2.9000000000000004,3,0.2625865757277316,433285,I,β,arm
3,3.1,0.25133679991427843,440161,I,β,arm
3.1,3.2,0.2511602500576526,421370,I,β,arm
3.2,3.3000000000000003,0.25220132823529995,411273,I,β,arm
3.3000000000000003,3.4000000000000004,0.23594578715296194,428947,I,β,arm
3.4000000000000004,3.5,0.2269778307529887,457641,I,β,arm
3.5,3.6,0.2246121074757335,486503,I,β,arm
3.6,3.7,0.2111499880141088,514382,I,β,arm
3.7,3.8000000000000003,0.21273006903337302,552407,I,β,arm
3.8000000000000003,3.9000000000000004,0.19769936943159938,609970,I,β,arm
3.9000000000000004,4,0.19547275223041416,618074,I,β,arm
4,4.1000000000000005,0.1934146572847596,630401,I,β,arm
4.1000000000000005,4.2,0.18690728769669812,627498,I,β,arm
4.2,4.3,0.1674751252482213,645472,I,β,arm
4.3,4.4,0.16676591098810672,668777,I,β,arm
4.4,4.5,0.1707552426827551,626683,I,β,arm
4.5,4.6000000000000005,0.17088877793832832,610069,I,β,arm
4.6000000000000005,4.7,0.16473695759528778,635614,I,β,arm
4.7,4.800000000000001,0.16337224160427805,626765,I,β,arm
4.800000000000001,4.9,0.157541416651193,609852,I,β,arm
4.9,5,0.15424699702331737,590832,I,β,arm
0,0.1,0.38164538240299406,32336025,I,β,arm&center
0.1,0.2,0.3299405748242703,21679557,I,β,arm&center
0.2,0.30000000000000004,0.31010604756181764,18301279,I,β,arm&center
0.30000000000000004,0.4,0.30394988097531334,13834459,I,β,arm&center
0.4,0.5,0.2750263669879571,4696792,I,β,arm&center
0.5,0.6000000000000001,0.30543426146500957,1980084,I,β,arm&center
0.6000000000000001,0.7000000000000001,0.3169680022686296,1724431,I,β,arm&center
0.7000000000000001,0.8,0.33350142151827566,1596397,I,β,arm&center
0.8,0.9,0.3368942248892808,1479061,I,β,arm&center
0.9,1,0.3282267543881067,1327634,I,β,arm&center
1,1.1,0.3064374992059661,1109893,I,β,arm&center
1.1,1.2000000000000002,0.30930944397278337,1071514,I,β,arm&center
1.2000000000000002,1.3,0.30977029250860866,967989,I,β,arm&center
1.3,1.4000000000000001,0.330699352055475,844546,I,β,arm&center
1.4000000000000001,1.5,0.32845708139365565,785960,I,β,arm&center
1.5,1.6,0.3240351623589203,754275,I,β,arm&center
1.6,1.7000000000000002,0.28728534383458143,773984,I,β,arm&center
1.7000000000000002,1.8,0.26452975047490157,724390,I,β,arm&center
1.8,1.9000000000000001,0.2656383398358023,661891,I,β,arm&center
1.9000000000000001,2,0.26004368123499516,666810,I,β,arm&center
2,2.1,0.29313209898633247,858985,I,β,arm&center
2.1,2.2,0.290386529885073,892987,I,β,arm&center
2.2,2.3000000000000003,0.25770224127227065,1069792,I,β,arm&center
2.3000000000000003,2.4000000000000004,0.23246323141003267,1429520,I,β,arm&center
2.4000000000000004,2.5,0.2121770954805207,1283122,I,β,arm&center
2.5,2.6,0.23804013375463132,1044247,I,β,arm&center
2.6,2.7,0.22063875311033898,1132011,I,β,arm&center
2.7,2.8000000000000003,0.22804437435819278,837558,I,β,arm&center
2.8000000000000003,2.9000000000000004,0.24177906615991435,481409,I,β,arm&center
2.9000000000000004,3,0.24607855463108566,787377,I,β,arm&center
3,3.1,0.27541618254160743,1642166,I,β,arm&center
